,stat,precision,recall,f1-score,support,model_accuracy,model
0,0.0,0.9375,0.7352941176470589,0.8241758241758242,204.0,0.7050691244239631,sp_05_thresh_merge_85
1,1.0,0.05263157894736842,0.23076923076923078,0.08571428571428572,13.0,0.7050691244239631,sp_05_thresh_merge_85
2,accuracy,0.7050691244239631,0.7050691244239631,0.7050691244239631,0.7050691244239631,0.7050691244239631,sp_05_thresh_merge_85
3,macro avg,0.4950657894736842,0.48303167420814486,0.454945054945055,217.0,0.7050691244239631,sp_05_thresh_merge_85
4,weighted avg,0.8844894494300266,0.7050691244239631,0.7799361928394187,217.0,0.7050691244239631,sp_05_thresh_merge_85
0,0.0,0.9468085106382979,0.8725490196078431,0.9081632653061226,204.0,0.8341013824884793,sp_05_thresh_merge_90
1,1.0,0.10344827586206896,0.23076923076923078,0.14285714285714288,13.0,0.8341013824884793,sp_05_thresh_merge_90
2,accuracy,0.8341013824884793,0.8341013824884793,0.8341013824884793,0.8341013824884793,0.8341013824884793,sp_05_thresh_merge_90
3,macro avg,0.5251283932501835,0.551659125188537,0.5255102040816327,217.0,0.8341013824884793,sp_05_thresh_merge_90
4,weighted avg,0.8962846256056205,0.8341013824884793,0.8623154330856768,217.0,0.8341013824884793,sp_05_thresh_merge_90
0,0.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,204.0,0.8894009216589862,sp_05_thresh_merge_95
1,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,13.0,0.8894009216589862,sp_05_thresh_merge_95
2,accuracy,0.8894009216589862,0.8894009216589862,0.8894009216589862,0.8894009216589862,0.8894009216589862,sp_05_thresh_merge_95
3,macro avg,0.5090497737556561,0.5090497737556561,0.5090497737556561,217.0,0.8894009216589862,sp_05_thresh_merge_95
4,weighted avg,0.8894009216589862,0.8894009216589862,0.8894009216589862,217.0,0.8894009216589862,sp_05_thresh_merge_95
0,0.0,1.0,0.0196078431372549,0.038461538461538464,204.0,0.07834101382488479,sp_06_thresh_merge_50
1,1.0,0.06103286384976526,1.0,0.11504424778761062,13.0,0.07834101382488479,sp_06_thresh_merge_50
2,accuracy,0.07834101382488479,0.07834101382488479,0.07834101382488479,0.07834101382488479,0.07834101382488479,sp_06_thresh_merge_50
3,macro avg,0.5305164319248826,0.5098039215686274,0.07675289312457453,217.0,0.07834101382488479,sp_06_thresh_merge_50
4,weighted avg,0.9437485125808615,0.07834101382488479,0.04304944270687919,217.0,0.07834101382488479,sp_06_thresh_merge_50
0,0.0,1.0,0.029411764705882353,0.05714285714285715,204.0,0.08755760368663594,sp_06_thresh_merge_55
1,1.0,0.061611374407582936,1.0,0.11607142857142856,13.0,0.08755760368663594,sp_06_thresh_merge_55
2,accuracy,0.08755760368663594,0.08755760368663594,0.08755760368663594,0.08755760368663594,0.08755760368663594,sp_06_thresh_merge_55
3,macro avg,0.5308056872037915,0.5147058823529411,0.08660714285714285,217.0,0.08755760368663594,sp_06_thresh_merge_55
4,weighted avg,0.9437831698953852,0.08755760368663594,0.060673140223831475,217.0,0.08755760368663594,sp_06_thresh_merge_55
0,0.0,1.0,0.04411764705882353,0.08450704225352113,204.0,0.10138248847926268,sp_06_thresh_merge_60
1,1.0,0.0625,1.0,0.11764705882352941,13.0,0.10138248847926268,sp_06_thresh_merge_60
2,accuracy,0.10138248847926268,0.10138248847926268,0.10138248847926268,0.10138248847926268,0.10138248847926268,sp_06_thresh_merge_60
3,macro avg,0.53125,0.5220588235294118,0.10107705053852527,217.0,0.10138248847926268,sp_06_thresh_merge_60
4,weighted avg,0.943836405529954,0.10138248847926268,0.08649238886831423,217.0,0.10138248847926268,sp_06_thresh_merge_60
0,0.0,1.0,0.07352941176470588,0.13698630136986303,204.0,0.12903225806451613,sp_06_thresh_merge_65
1,1.0,0.06435643564356436,1.0,0.12093023255813953,13.0,0.12903225806451613,sp_06_thresh_merge_65
2,accuracy,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,sp_06_thresh_merge_65
3,macro avg,0.5321782178217822,0.5367647058823529,0.12895826696400128,217.0,0.12903225806451613,sp_06_thresh_merge_65
4,weighted avg,0.9439476205685084,0.12903225806451613,0.13602441706316992,217.0,0.12903225806451613,sp_06_thresh_merge_65
0,0.0,1.0,0.12254901960784313,0.21834061135371177,204.0,0.17511520737327188,sp_06_thresh_merge_70
1,1.0,0.06770833333333333,1.0,0.12682926829268293,13.0,0.17511520737327188,sp_06_thresh_merge_70
2,accuracy,0.17511520737327188,0.17511520737327188,0.17511520737327188,0.17511520737327188,0.17511520737327188,sp_06_thresh_merge_70
3,macro avg,0.5338541666666666,0.5612745098039216,0.17258493982319734,217.0,0.17511520737327188,sp_06_thresh_merge_70
4,weighted avg,0.944148425499232,0.17511520737327188,0.21285836499521696,217.0,0.17511520737327188,sp_06_thresh_merge_70
0,0.0,0.9428571428571428,0.16176470588235295,0.27615062761506276,204.0,0.20276497695852536,sp_06_thresh_merge_75
1,1.0,0.06043956043956044,0.8461538461538461,0.11282051282051282,13.0,0.20276497695852536,sp_06_thresh_merge_75
2,accuracy,0.20276497695852536,0.20276497695852536,0.20276497695852536,0.20276497695852536,0.20276497695852536,sp_06_thresh_merge_75
